"","accuracy","auc","precision","recall","f1","V1"
"207","0.971428571428572","0.905","0.969444444444444","1","1","7-4-3"
"208","0.985714285714286","0.98","0.98","1","1","7-4-4"
"209","0.978571428571428","0.95","0.97463768115942","1","1","7-5-1"
"210","1","1","1","1","1","7-5-2"
"211","0.992857142857143","0.983333333333333","0.991304347826087","1","1","7-5-3"
"212","1","1","1","1","1","7-5-4"
"213","1","1","1","1","1","7-6-1"
"214","0.992857142857143","0.983333333333333","0.991304347826087","1","1","7-6-2"
"215","0.992857142857143","0.983333333333333","0.991304347826087","1","1","7-6-3"
"216","1","1","1","1","1","7-6-4"
"217","0.928571428571429","0.864473684210526","0.942","0.978947368421053","0.933333333333333","7-7-1"
"218","0.985714285714286","0.960714285714286","0.982909090909091","1","1","7-7-2"
"219","0.985714285714286","0.971428571428572","0.982608695652174","1","1","7-7-3"
"220","0.992857142857143","0.985714285714286","0.990909090909091","1","1","7-7-4"
"221","0.928571428571429","0.858333333333333","0.923122529644269","1","0.933333333333333","7-8-1"
"222","1","1","1","1","1","7-8-2"
"223","0.992857142857143","0.985714285714286","0.990909090909091","1","1","7-8-3"
"224","0.985714285714286","0.973333333333333","0.980778032036613","1","1","7-8-4"
"225","0.971428571428572","0.950454545454545","0.972619047619048","0.990909090909091","1","8-1-1"
"226","0.978571428571429","0.950833333333333","0.973447204968944","1","1","8-1-2"
"227","1","1","1","1","1","8-1-3"
"228","0.971428571428572","0.938333333333333","0.963923395445135","1","1","8-1-4"
"229","0.935714285714286","0.85","0.933612040133779","1","0.933333333333333","8-2-1"
"230","0.957142857142857","0.924787878787879","0.968","0.982909090909091","1","8-2-2"
"231","0.992857142857143","0.99","0.989473684210526","1","1","8-2-3"
"232","0.992857142857143","0.988888888888889","0.99","1","1","8-2-4"
"233","0.992857142857143","0.9875","0.990476190476191","1","1","8-3-1"
"234","0.992857142857143","0.9875","0.990476190476191","1","1","8-3-2"
"235","0.992857142857143","0.9875","0.990476190476191","1","1","8-3-3"
"236","0.992857142857143","0.9875","0.990476190476191","1","1","8-3-4"
"237","0.978571428571428","0.957777777777778","0.972619047619048","1","1","8-4-1"
"238","0.992857142857143","0.988888888888889","0.99","1","1","8-4-2"
"239","1","1","1","1","1","8-4-3"
"240","1","1","1","1","1","8-4-4"
"241","0.978571428571429","0.966883116883117","0.982608695652174","0.990909090909091","1","8-5-1"
"242","0.992857142857143","0.99","0.989473684210526","1","1","8-5-2"
"243","0.978571428571429","0.954166666666667","0.973084886128364","1","1","8-5-3"
"244","1","1","1","1","1","8-5-4"
"245","0.978571428571429","0.95","0.973818181818182","1","1","8-6-1"
"246","0.985714285714286","0.973333333333333","0.980778032036613","1","1","8-6-2"
"247","0.985714285714286","0.963888888888889","0.982","1","1","8-6-3"
"248","0.992857142857143","0.975","0.992","1","1","8-6-4"
"249","0.985714285714286","0.9675","0.982142857142857","1","1","8-7-1"
"250","0.992857142857143","0.988888888888889","0.99","1","1","8-7-2"
"251","0.992857142857143","0.975","0.992","1","1","8-7-3"
"252","0.992857142857143","0.983333333333333","0.991304347826087","1","1","8-7-4"
"253","0.985714285714286","0.966666666666667","0.983333333333333","1","1","8-8-1"
