"","accuracy","auc","precision","recall","f1","V1"
"94","0.964285714285714","0.941111111111111","0.963095238095238","0.991666666666667","1","3-8-2"
"95","1","1","1","1","1","3-8-3"
"96","1","1","1","1","1","3-8-4"
"97","0.935714285714286","0.885652173913044","0.93130303030303","0.991304347826087","1","4-1-1"
"98","0.964285714285714","0.933333333333333","0.954940711462451","1","1","4-1-2"
"99","0.957142857142857","0.918452380952381","0.956952380952381","0.990476190476191","1","4-1-3"
"100","1","1","1","1","1","4-1-4"
"101","0.978571428571428","0.966666666666667","0.981385281385281","0.990476190476191","1","4-2-1"
"102","0.992857142857143","0.983333333333333","0.991304347826087","1","1","4-2-2"
"103","0.942857142857143","0.89","0.939473684210526","1","0.933333333333333","4-2-3"
"104","0.992857142857143","0.9875","0.990476190476191","1","1","4-2-4"
"105","0.992857142857143","0.9875","0.990476190476191","1","1","4-3-1"
"106","0.992857142857143","0.995454545454545","1","0.990909090909091","1","4-3-2"
"107","1","1","1","1","1","4-3-3"
"108","0.985714285714286","0.985238095238095","0.989473684210526","0.990476190476191","1","4-3-4"
"109","0.964285714285714","0.933928571428572","0.956521739130435","1","1","4-4-1"
"110","1","1","1","1","1","4-4-2"
"111","1","1","1","1","1","4-4-3"
"112","1","1","1","1","1","4-4-4"
"113","0.992857142857143","0.985714285714286","0.990909090909091","1","1","4-5-1"
"114","1","1","1","1","1","4-5-2"
"115","1","1","1","1","1","4-5-3"
"116","0.985714285714286","0.95","0.984615384615385","1","1","4-5-4"
"117","0.978571428571428","0.9625","0.973913043478261","1","1","4-6-1"
"118","0.985714285714286","0.96","0.984","1","1","4-6-2"
"119","0.978571428571429","0.961818181818182","0.970614035087719","1","1","4-6-3"
"120","0.978571428571428","0.9625","0.973913043478261","1","1","4-6-4"
"121","0.978571428571428","0.972514619883041","0.98","0.989473684210526","1","4-7-1"
"122","0.992857142857143","0.983333333333333","0.991304347826087","1","1","4-7-2"
"123","1","1","1","1","1","4-7-3"
"124","1","1","1","1","1","4-7-4"
"125","0.992857142857143","0.975","0.992","1","1","4-8-1"
"126","0.992857142857143","0.983333333333333","0.991304347826087","1","1","4-8-2"
"127","1","1","1","1","1","4-8-3"
"128","0.992857142857143","0.98","0.991666666666667","1","1","4-8-4"
"129","0.992857142857143","0.975","0.992","1","1","5-1-1"
"130","0.935714285714286","0.865714285714286","0.932575757575758","1","0.933333333333333","5-1-2"
"131","0.971428571428572","0.942080745341615","0.974608695652174","0.991304347826087","1","5-1-3"
"132","1","1","1","1","1","5-1-4"
"133","0.964285714285714","0.950595238095238","0.973084886128364","0.983333333333333","1","5-2-1"
"134","0.992857142857143","0.990909090909091","0.988888888888889","1","1","5-2-2"
"135","0.992857142857143","0.988888888888889","0.99","1","1","5-2-3"
"136","1","1","1","1","1","5-2-4"
"137","1","1","1","1","1","5-3-1"
"138","0.971428571428572","0.966153846153846","0.971428571428571","0.992307692307692","1","5-3-2"
"139","0.985714285714286","0.960714285714286","0.982909090909091","1","1","5-3-3"
"140","1","1","1","1","1","5-3-4"
"141","0.992857142857143","0.983333333333333","0.991304347826087","1","1","5-4-1"
"142","1","1","1","1","1","5-4-2"
"143","0.992857142857143","0.988888888888889","0.99","1","1","5-4-3"
"144","0.992857142857143","0.9875","0.990476190476191","1","1","5-4-4"
"145","0.95","0.866666666666667","0.944155844155844","1","0.933333333333333","5-5-1"
"146","1","1","1","1","1","5-5-2"
"147","0.985714285714286","0.972222222222222","0.981304347826087","1","1","5-5-3"
"148","0.978571428571429","0.963333333333333","0.971304347826087","1","1","5-5-4"
"149","0.992857142857143","0.98","0.991666666666667","1","1","5-6-1"
"150","0.992857142857143","0.975","0.992","1","1","5-6-2"
"151","0.992857142857143","0.983333333333333","0.991304347826087","1","1","5-6-3"
"152","0.992857142857143","0.98","0.991666666666667","1","1","5-6-4"
"153","0.985714285714286","0.991391941391941","1","0.982783882783883","1","5-7-1"
"154","0.992857142857143","0.966666666666667","0.992307692307692","1","1","5-7-2"
"155","1","1","1","1","1","5-7-3"
"156","0.985714285714286","0.98","0.98","1","1","5-7-4"
"157","0.978571428571428","0.957142857142857","0.973517786561265","1","1","5-8-1"
"158","1","1","1","1","1","5-8-2"
"159","0.992857142857143","0.9875","0.990476190476191","1","1","5-8-3"
"160","0.978571428571429","0.948214285714286","0.973385281385281","1","1","5-8-4"
"161","0.942857142857143","0.883333333333333","0.941304347826087","1","0.933333333333333","6-1-1"
"162","0.992857142857143","0.983333333333333","0.991304347826087","1","1","6-1-2"
"163","0.992857142857143","0.9875","0.990476190476191","1","1","6-1-3"
"164","0.978571428571429","0.961366459627329","0.982575757575758","0.991304347826087","1","6-1-4"
"165","0.978571428571429","0.971366459627329","0.980382775119617","0.991304347826087","1","6-2-1"
"166","0.971428571428572","0.947041062801932","0.97247619047619","0.991304347826087","1","6-2-2"
"167","0.985714285714286","0.966666666666667","0.983333333333333","1","1","6-2-3"
"168","0.978571428571429","0.957777777777778","0.972619047619048","1","1","6-2-4"
"169","0.985714285714286","0.977777777777778","0.980952380952381","1","1","6-3-1"
"170","0.992857142857143","0.983333333333333","0.991304347826087","1","1","6-3-2"
"171","1","1","1","1","1","6-3-3"
"172","1","1","1","1","1","6-3-4"
"173","0.971428571428572","0.956547619047619","0.972727272727273","0.991666666666667","1","6-4-1"
"174","0.992857142857143","0.9875","0.990476190476191","1","1","6-4-2"
"175","0.985714285714286","0.952380952380952","0.983216783216783","1","1","6-4-3"
"176","0.985714285714286","0.966666666666667","0.982608695652174","1","1","6-4-4"
"177","0.985714285714286","0.966666666666667","0.983333333333333","1","1","6-5-1"
"178","0.95","0.885714285714286","0.948051948051948","1","0.933333333333333","6-5-2"
"179","0.985714285714286","0.966666666666667","0.983333333333333","1","1","6-5-3"
"180","0.992857142857143","0.985714285714286","0.990909090909091","1","1","6-5-4"
"181","1","1","1","1","1","6-6-1"
"182","0.992857142857143","0.975","0.992","1","1","6-6-2"
"183","1","1","1","1","1","6-6-3"
"184","0.992857142857143","0.975","0.992","1","1","6-6-4"
"185","1","1","1","1","1","6-7-1"
"186","0.985714285714286","0.971428571428572","0.982608695652174","1","1","6-7-2"
"187","0.992857142857143","0.985714285714286","0.990909090909091","1","1","6-7-3"
"188","1","1","1","1","1","6-7-4"
"189","0.992857142857143","0.99","0.989473684210526","1","1","6-8-1"
"190","0.992857142857143","0.98","0.991666666666667","1","1","6-8-2"
"191","0.992857142857143","0.985714285714286","0.990909090909091","1","1","6-8-3"
"192","0.978571428571428","0.966666666666667","0.972727272727273","1","1","6-8-4"
"193","0.871428571428572","0.726666666666667","0.863086913086913","1","0.866666666666667","7-1-1"
"194","0.985714285714286","0.960714285714286","0.982909090909091","1","1","7-1-2"
"195","0.978571428571429","0.958928571428572","0.973084886128364","1","1","7-1-3"
"196","0.921428571428571","0.84231884057971","0.929832486354226","0.981780538302277","0.933333333333333","7-1-4"
"197","0.992857142857143","0.983333333333333","0.991304347826087","1","1","7-2-1"
"198","0.978571428571429","0.957142857142857","0.973517786561265","1","1","7-2-2"
"199","0.978571428571429","0.925","0.976615384615385","1","1","7-2-3"
"200","0.992857142857143","0.99","0.989473684210526","1","1","7-2-4"
"201","0.978571428571428","0.975454545454545","0.98","0.990909090909091","1","7-3-1"
"202","0.978571428571429","0.958333333333333","0.973122529644269","1","1","7-3-2"
"203","1","1","1","1","1","7-3-3"
"204","0.985714285714286","0.963333333333333","0.982971014492753","1","1","7-3-4"
"205","0.978571428571429","0.961111111111111","0.972256728778468","1","1","7-4-1"
"206","1","1","1","1","1","7-4-2"
"207","0.992857142857143","0.985714285714286","0.990909090909091","1","1","7-4-3"
"208","0.992857142857143","0.985714285714286","0.990909090909091","1","1","7-4-4"
"209","0.957142857142857","0.885714285714286","0.955194805194805","1","0.933333333333333","7-5-1"
"210","0.978571428571428","0.943333333333333","0.975304347826087","1","1","7-5-2"
"211","1","1","1","1","1","7-5-3"
"212","0.985714285714286","0.971428571428572","0.982608695652174","1","1","7-5-4"
"213","0.978571428571429","0.958333333333333","0.973122529644269","1","1","7-6-1"
"214","0.992857142857143","0.983333333333333","0.991304347826087","1","1","7-6-2"
"215","0.992857142857143","0.985714285714286","0.990909090909091","1","1","7-6-3"
"216","1","1","1","1","1","7-6-4"
"217","0.95","0.919090909090909","0.945904761904762","0.990909090909091","1","7-7-1"
"218","0.985714285714286","0.974242424242424","0.980193236714976","1","1","7-7-2"
"219","1","1","1","1","1","7-7-3"
"220","0.992857142857143","0.985714285714286","0.990909090909091","1","1","7-7-4"
"221","0.985714285714286","0.974603174603175","0.980909090909091","1","1","7-8-1"
"222","0.985714285714286","0.970833333333333","0.981780538302277","1","1","7-8-2"
"223","0.985714285714286","0.9625","0.982476190476191","1","1","7-8-3"
"224","1","1","1","1","1","7-8-4"
"225","0.957142857142857","0.930753968253968","0.955952380952381","0.991666666666667","1","8-1-1"
"226","1","1","1","1","1","8-1-2"
"227","0.978571428571428","0.9","0.978571428571428","1","0.933333333333333","8-1-3"
"228","0.985714285714286","0.966666666666667","0.983333333333333","1","1","8-1-4"
"229","0.971428571428572","0.952380952380952","0.963636363636364","1","1","8-2-1"
"230","0.985714285714286","0.976","0.991666666666667","0.992","1","8-2-2"
"231","0.978571428571429","0.956547619047619","0.972689629211368","1","1","8-2-3"
"232","1","1","1","1","1","8-2-4"
"233","0.964285714285714","0.93952380952381","0.972971014492754","0.980952380952381","1","8-3-1"
"234","0.992857142857143","0.983333333333333","0.991304347826087","1","1","8-3-2"
"235","0.978571428571428","0.966666666666667","0.981818181818182","0.990476190476191","1","8-3-3"
"236","0.985714285714286","0.985714285714286","0.975","1","1","8-3-4"
"237","0.935714285714286","0.9","0.935714285714286","1","0.933333333333333","8-4-1"
"238","0.992857142857143","0.995454545454545","1","0.990909090909091","1","8-4-2"
"239","0.992857142857143","0.983333333333333","0.991304347826087","1","1","8-4-3"
"240","0.992857142857143","0.975","0.992","1","1","8-4-4"
"241","0.985714285714286","0.96","0.984","1","1","8-5-1"
"242","1","1","1","1","1","8-5-2"
"243","1","1","1","1","1","8-5-3"
"244","0.985714285714286","0.957575757575758","0.981196581196581","1","1","8-5-4"
"245","0.992857142857143","0.985714285714286","0.990909090909091","1","1","8-6-1"
"246","0.992857142857143","0.983333333333333","0.991304347826087","1","1","8-6-2"
"247","0.985714285714286","0.963333333333333","0.982971014492754","1","1","8-6-3"
"248","0.985714285714286","0.977777777777778","0.980952380952381","1","1","8-6-4"
"249","0.957142857142857","0.925595238095238","0.955298324863542","0.990476190476191","1","8-7-1"
"250","1","1","1","1","1","8-7-2"
"251","0.978571428571429","0.97","0.971428571428571","1","1","8-7-3"
"252","0.985714285714286","0.9625","0.982476190476191","1","1","8-7-4"
"253","1","1","1","1","1","8-8-1"
"254","1","1","1","1","1","8-8-2"
"255","0.985714285714286","0.975","0.981818181818182","1","1","8-8-3"
"256","0.992857142857143","0.985714285714286","0.990909090909091","1","1","8-8-4"
"257","0.907142857142857","0.852976190476191","0.910714285714286","0.991666666666667","0.933333333333333","9-1-1"
"258","0.992857142857143","0.996","1","0.992","1","9-1-2"
"259","0.971428571428572","0.918888888888889","0.962592592592592","1","1","9-1-3"
"260","0.957142857142857","0.946969696969697","0.952380952380952","0.991666666666667","1","9-1-4"
"261","0.985714285714286","0.984541062801932","0.99","0.991304347826087","1","9-2-1"
"262","0.921428571428571","0.855555555555556","0.916190476190476","1","0.933333333333333","9-2-2"
"263","0.978571428571429","0.949047619047619","0.973880105401845","1","1","9-2-3"
"264","0.978571428571428","0.957142857142857","0.973517786561265","1","1","9-2-4"
"265","0.985714285714286","0.982954545454546","0.990476190476191","0.990909090909091","1","9-3-1"
"266","0.978571428571428","0.961428571428571","0.9720823798627","1","1","9-3-2"
"267","0.978571428571429","0.96031746031746","0.972608695652174","1","1","9-3-3"
"268","0.978571428571428","0.97","0.971428571428572","1","1","9-3-4"
"269","0.978571428571429","0.969047619047619","0.968686868686869","1","1","9-4-1"
"270","0.978571428571429","0.960714285714286","0.972727272727273","1","1","9-4-2"
"271","0.978571428571429","0.955","0.972619047619048","1","1","9-4-3"
"272","1","1","1","1","1","9-4-4"
"273","0.978571428571428","0.965151515151515","0.97025171624714","1","1","9-5-1"
"274","0.992857142857143","0.966666666666667","0.992307692307692","1","1","9-5-2"
"275","1","1","1","1","1","9-5-3"
"276","1","1","1","1","1","9-5-4"
"277","0.992857142857143","0.966666666666667","0.992307692307692","1","1","9-6-1"
"278","0.992857142857143","0.985714285714286","0.990909090909091","1","1","9-6-2"
"279","0.992857142857143","0.985714285714286","0.990909090909091","1","1","9-6-3"
"280","0.985714285714286","0.966666666666667","0.983333333333333","1","1","9-6-4"
"281","1","1","1","1","1","9-7-1"
"282","0.985714285714286","0.973333333333333","0.980778032036613","1","1","9-7-2"
"283","0.985714285714286","0.97","0.981140350877193","1","1","9-7-3"
"284","0.985714285714286","0.966666666666667","0.982608695652174","1","1","9-7-4"
"285","0.985714285714286","0.969047619047619","0.982213438735178","1","1","9-8-1"
"286","0.992857142857143","0.975","0.992","1","1","9-8-2"
"287","0.992857142857143","0.988888888888889","0.99","1","1","9-8-3"
"288","0.985714285714286","0.977777777777778","0.980952380952381","1","1","9-8-4"
"289","0.964285714285714","0.922080745341615","0.965122529644269","0.991304347826087","1","10-1-1"
"290","0.978571428571429","0.963152173913043","0.982142857142857","0.991304347826087","1","10-1-2"
"291","0.978571428571428","0.954603174603175","0.972575757575758","1","1","10-1-3"
"292","0.992857142857143","0.985714285714286","0.990909090909091","1","1","10-1-4"
"293","0.942857142857143","0.856547619047619","0.936975343497082","1","0.933333333333333","10-2-1"
"294","0.964285714285714","0.937018633540373","0.973517786561265","0.982608695652174","1","10-2-2"
"295","1","1","1","1","1","10-2-3"
"296","0.992857142857143","0.983333333333333","0.991304347826087","1","1","10-2-4"
"297","0.985714285714286","0.971428571428572","0.982608695652174","1","1","10-3-1"
"298","1","1","1","1","1","10-3-2"
"299","1","1","1","1","1","10-3-3"
"300","0.992857142857143","0.985714285714286","0.990909090909091","1","1","10-3-4"
"301","0.992857142857143","0.9875","0.990476190476191","1","1","10-4-1"
"302","0.985714285714286","0.986904761904762","0.988235294117647","0.990476190476191","1","10-4-2"
"303","1","1","1","1","1","10-4-3"
"304","0.985714285714286","0.9675","0.982142857142857","1","1","10-4-4"
"305","0.964285714285714","0.922857142857143","0.959666666666667","1","1","10-5-1"
"306","1","1","1","1","1","10-5-2"
"307","1","1","1","1","1","10-5-3"
"308","0.992857142857143","0.988888888888889","0.99","1","1","10-5-4"
"309","0.985714285714286","0.980714285714286","0.990909090909091","0.99","1","10-6-1"
"310","0.985714285714286","0.970833333333333","0.992","0.991666666666667","1","10-6-2"
"311","0.992857142857143","0.983333333333333","0.991304347826087","1","1","10-6-3"
"312","0.985714285714286","0.973214285714286","0.981385281385281","1","1","10-6-4"
"313","1","1","1","1","1","10-7-1"
"314","0.971428571428572","0.916666666666667","0.965319865319865","1","1","10-7-2"
"315","0.992857142857143","0.98","0.991666666666667","1","1","10-7-3"
"316","0.978571428571429","0.958333333333333","0.982142857142857","0.991666666666667","1","10-7-4"
"317","1","1","1","1","1","10-8-1"
"318","0.985714285714286","0.9675","0.982142857142857","1","1","10-8-2"
"319","0.992857142857143","0.99","0.989473684210526","1","1","10-8-3"
"320","0.985714285714286","0.99","1","0.98","1","10-8-4"
"321","0.985714285714286","0.971428571428572","0.982608695652174","1","1","11-1-1"
"322","0.985714285714286","0.976623376623377","0.97979797979798","1","1","11-1-2"
"323","0.942857142857143","0.909995608256478","0.947826086956522","0.982213438735178","1","11-1-3"
"324","0.985714285714286","0.973214285714286","0.981385281385281","1","1","11-1-4"
"325","0.892857142857143","0.817142857142857","0.886904761904762","1","0.933333333333333","11-2-1"
"326","0.985714285714286","0.984126984126984","0.99","0.990476190476191","1","11-2-2"
"327","1","1","1","1","1","11-2-3"
"328","0.985714285714286","0.969047619047619","0.982213438735178","1","1","11-2-4"
"329","0.985714285714286","0.955555555555555","0.982307692307692","1","1","11-3-1"
"330","0.978571428571429","0.956818181818182","0.970947368421053","1","1","11-3-2"
