"","accuracy","auc","precision","recall","f1","V1"
"332","0.992857142857143","0.975","0.992","1","1","11-3-4"
"333","0.992857142857143","0.9875","0.990476190476191","1","1","11-4-1"
"334","0.992857142857143","0.990909090909091","0.988888888888889","1","1","11-4-2"
"335","1","1","1","1","1","11-4-3"
"336","0.992857142857143","0.983333333333333","0.991304347826087","1","1","11-4-4"
"337","0.928571428571429","0.851428571428571","0.924275362318841","1","0.933333333333333","11-5-1"
"338","1","1","1","1","1","11-5-2"
"339","0.992857142857143","0.990909090909091","0.988888888888889","1","1","11-5-3"
"340","1","1","1","1","1","11-5-4"
"341","0.921428571428571","0.788888888888889","0.918571428571428","1","0.866666666666667","11-6-1"
"342","1","1","1","1","1","11-6-2"
"343","1","1","1","1","1","11-6-3"
"344","1","1","1","1","1","11-6-4"
"345","0.978571428571429","0.954761904761905","0.973913043478261","1","1","11-7-1"
"346","1","1","1","1","1","11-7-2"
"347","0.992857142857143","0.983333333333333","0.991304347826087","1","1","11-7-3"
"348","0.985714285714286","0.966666666666667","0.983333333333333","1","1","11-7-4"
"349","0.957142857142857","0.9","0.957142857142857","1","0.933333333333333","11-8-1"
"350","0.935714285714286","0.9","0.935714285714286","1","0.933333333333333","11-8-2"
"351","1","1","1","1","1","11-8-3"
"352","0.992857142857143","0.975","0.992","1","1","11-8-4"
"353","0.957142857142857","0.90297619047619","0.964886964886965","0.980952380952381","1","12-1-1"
"354","0.942857142857143","0.870652173913044","0.946103896103896","0.991304347826087","0.933333333333333","12-1-2"
"355","0.978571428571429","0.9575","0.971616541353383","1","1","12-1-3"
"356","0.978571428571428","0.9625","0.971428571428571","1","1","12-1-4"
"357","1","1","1","1","1","12-2-1"
"358","0.985714285714286","0.9625","0.982476190476191","1","1","12-2-2"
"359","0.992857142857143","0.995454545454545","1","0.990909090909091","1","12-2-3"
"360","0.992857142857143","0.9875","0.990476190476191","1","1","12-2-4"
"361","0.978571428571428","0.972514619883041","0.98","0.989473684210526","1","12-3-1"
"362","0.985714285714286","0.963333333333333","0.982971014492754","1","1","12-3-2"
"363","1","1","1","1","1","12-3-3"
"364","0.992857142857143","0.988888888888889","0.99","1","1","12-3-4"
"365","0.978571428571428","0.957575757575758","0.972222222222222","1","1","12-4-1"
"366","0.971428571428572","0.95","0.964389233954451","1","1","12-4-2"
"367","1","1","1","1","1","12-4-3"
"368","0.992857142857143","0.98","0.991666666666667","1","1","12-4-4"
"369","0.985714285714286","0.960714285714286","0.982909090909091","1","1","12-5-1"
"370","1","1","1","1","1","12-5-2"
"371","0.992857142857143","0.9875","0.990476190476191","1","1","12-5-3"
"372","0.985714285714286","0.973214285714286","0.981385281385281","1","1","12-5-4"
"373","0.985714285714286","0.976388888888889","0.980476190476191","1","1","12-6-1"
"374","0.992857142857143","0.9875","0.990476190476191","1","1","12-6-2"
"375","0.992857142857143","0.9875","0.990476190476191","1","1","12-6-3"
"376","0.985714285714286","0.975","0.981818181818182","1","1","12-6-4"
"377","0.992857142857143","0.983333333333333","0.991304347826087","1","1","12-7-1"
"378","0.964285714285714","0.921666666666667","0.956393939393939","1","1","12-7-2"
"379","0.992857142857143","0.99","0.989473684210526","1","1","12-7-3"
"380","1","1","1","1","1","12-7-4"
"381","0.964285714285714","0.946666666666667","0.952727272727273","1","1","12-8-1"
"382","1","1","1","1","1","12-8-2"
"383","1","1","1","1","1","12-8-3"
"384","0.957142857142857","0.935714285714286","0.947430830039526","1","1","12-8-4"
"385","0.928571428571428","0.864285714285714","0.931780538302277","0.990476190476191","0.933333333333333","13-1-1"
"386","0.95","0.953769841269841","0.980909090909091","0.958333333333333","1","13-1-2"
"387","0.978571428571429","0.973611111111111","0.980952380952381","0.991666666666667","1","13-1-3"
