"","accuracy","auc","precision","recall","f1","V1"
"1","0.778571428571428","0.649575569358178","0.839535102578581","0.889865424430642","0.86077150048379","1-1-1"
"2","0.8","0.733896574440053","0.893743315508021","0.846126482213439","0.867280497280497","1-1-2"
"3","0.8","0.707364953886693","0.857701863354037","0.911396574440053","0.87620574717707","1-1-3"
"4","0.8","0.699848484848485","0.858853754940711","0.89969696969697","0.87447895100069","1-1-4"
"5","0.771428571428571","0.708906964380649","0.873007384772091","0.828925039872408","0.846482601579734","1-2-1"
"6","0.75","0.638682476943347","0.856113886113886","0.812364953886693","0.82871297135455","1-2-2"
"7","0.785714285714286","0.692013457556936","0.859151138716356","0.885455486542443","0.865367965367965","1-2-3"
"8","0.792857142857143","0.640231729055258","0.841557203284892","0.896372549019608","0.865534660631793","1-2-4"
"9","0.814285714285714","0.634374458874459","0.842940392940393","0.939095238095238","0.885981065620863","1-3-1"
"10","0.778571428571428","0.631333587592169","0.828456123586558","0.911556064073227","0.863163265306122","1-3-2"
"11","0.785714285714286","0.64589898989899","0.841651681651682","0.89179797979798","0.862217391304348","1-3-3"
"12","0.771428571428571","0.709952380952381","0.8551966873706","0.851333333333333","0.849565722365298","1-3-4"
"13","0.764285714285714","0.61848523599163","0.835772005772006","0.886061381074169","0.849636542319469","1-4-1"
"14","0.785714285714286","0.655430016275285","0.838013986013986","0.896314578005115","0.862146151660218","1-4-2"
"15","0.721428571428571","0.595351408825093","0.821480777041418","0.827210754158123","0.820352551940287","1-4-3"
"16","0.785714285714286","0.697398550724638","0.849190476190476","0.879797101449275","0.86068195370521","1-4-4"
"17","0.75","0.567546583850932","0.817291844273941","0.877950310559006","0.841984130475179","1-5-1"
"18","0.785714285714286","0.585619047619047","0.813664596273292","0.947428571428572","0.872474953617811","1-5-2"
"19","0.757142857142857","0.607442849548113","0.83788295038295","0.85933014354067","0.841904060851429","1-5-3"
"20","0.757142857142857","0.676401312900169","0.856823581079336","0.830580403578115","0.836440391759541","1-5-4"
"21","0.728571428571429","0.562202898550725","0.800539682539682","0.897739130434783","0.833877803507405","1-6-1"
"22","0.764285714285714","0.678655441304183","0.859949494949495","0.844136279433762","0.847325581395349","1-6-2"
"23","0.792857142857143","0.720925559947299","0.876468853292652","0.863517786561265","0.865138275415536","1-6-3"
"24","0.75","0.636516092603049","0.843967626576322","0.836841709015622","0.839558082631895","1-6-4"
"25","0.778571428571429","0.687958532695375","0.876228342595619","0.842583732057416","0.851453210888384","1-7-1"
"26","0.728571428571429","0.58850414078675","0.821699175474919","0.836293995859213","0.825396559961777","1-7-2"
"27","0.728571428571429","0.588744588744589","0.816727272727273","0.844155844155844","0.829249011857708","1-7-3"
"28","0.771428571428571","0.659443346508564","0.870738186298827","0.848886693017128","0.854030989553654","1-7-4"
"29","0.785714285714286","0.772730038204867","0.912432216905901","0.808158489108146","0.84473026973027","1-8-1"
"30","0.771428571428571","0.632142857142857","0.836610644257703","0.878571428571429","0.852043369292797","1-8-2"
"31","0.757142857142857","0.680744400527009","0.861190855927698","0.824822134387352","0.839681529734552","1-8-3"
"32","0.8","0.732957839262187","0.879611330698287","0.874249011857708","0.872128985660269","1-8-4"
"33","0.764285714285714","0.680696669209255","0.862466165413534","0.823615560640732","0.840939639452225","2-1-1"
"34","0.807142857142857","0.690273386034256","0.870593778202474","0.890546772068511","0.877478650161926","2-1-2"
"35","0.764285714285714","0.692826086956522","0.864388243335612","0.825652173913043","0.843456543456544","2-1-3"
"36","0.792857142857143","0.68932838519223","0.867769123459661","0.861037722765412","0.862775581906017","2-1-4"
"37","0.735714285714286","0.648192028985507","0.828253828551311","0.814717391304348","0.817555249524559","2-2-1"
"38","0.757142857142857","0.608793650793651","0.827068580542265","0.878063492063492","0.845828112536187","2-2-2"
"39","0.757142857142857","0.634588744588745","0.843145492188971","0.863225108225108","0.842818941653182","2-2-3"
"40","0.821428571428572","0.681806485911749","0.875813350900307","0.898533606744133","0.886517069141943","2-2-4"
"41","0.771428571428571","0.659530710835059","0.85610946558315","0.856204278812974","0.851349027259821","2-3-1"
"42","0.692857142857143","0.58783189033189","0.82014652014652","0.808044733044733","0.795921147008104","2-3-2"
"43","0.735714285714286","0.595051140697594","0.832783685556602","0.818435614728521","0.822562032313849","2-3-3"
"44","0.771428571428571","0.634186429512516","0.836605616605616","0.881706192358366","0.853563512656403","2-3-4"
"45","0.685714285714286","0.579870600414079","0.811708683473389","0.7925983436853","0.793236636685304","2-4-1"
"46","0.771428571428571","0.65682665160926","0.850659454961514","0.862224731789949","0.854619286463501","2-4-2"
"47","0.764285714285714","0.661516191664933","0.865961676259159","0.826365716663199","0.844832648998382","2-4-3"
"48","0.764285714285714","0.65797619047619","0.862483277591973","0.84452380952381","0.847620071505363","2-4-4"
"49","0.792857142857143","0.748997493734336","0.883409090909091","0.843233082706767","0.858087920696616","2-5-1"
"50","0.742857142857143","0.656526679841897","0.836060606060606","0.849720026350461","0.833268877086234","2-5-2"
"51","0.785714285714286","0.688198757763975","0.862878787878788","0.862111801242236","0.861971164247265","2-5-3"
"52","0.714285714285714","0.601309523809524","0.835541125541125","0.791904761904762","0.81206286467156","2-5-4"
"53","0.785714285714286","0.663471673254282","0.851269310399745","0.880276679841897","0.863973051221195","2-6-1"
"54","0.757142857142857","0.71880303030303","0.869365079365079","0.820939393939394","0.836762360446571","2-6-2"
"55","0.757142857142857","0.674410408432148","0.859405169159174","0.837154150197629","0.839541032154608","2-6-3"
"56","0.742857142857143","0.609237718802936","0.82602695550064","0.85561829474873","0.836422327466365","2-6-4"
"57","0.742857142857143","0.603695906432749","0.829798319327731","0.829614035087719","0.825080415972057","2-7-1"
"58","0.778571428571429","0.589167236272499","0.827931677018634","0.89896939317992","0.860461225508232","2-7-2"
"59","0.75","0.667965367965368","0.858285089523479","0.816883116883117","0.832379768085951","2-7-3"
"60","0.707142857142857","0.606222222222222","0.814438399129475","0.812444444444444","0.808311092989349","2-7-4"
"61","0.807142857142857","0.767716920760399","0.91217536595111","0.834481460568417","0.870473780961586","2-8-1"
"62","0.735714285714286","0.626708074534162","0.834596273291925","0.824844720496894","0.828944191192335","2-8-2"
"63","0.728571428571429","0.616550978896517","0.822760210803689","0.838657513348589","0.824639101065153","2-8-3"
"64","0.771428571428571","0.677813852813853","0.85890723087654","0.858008658008658","0.852525971753353","2-8-4"
"65","0.742857142857143","0.596521739130435","0.817364117364117","0.884472049689441","0.840466355301851","3-1-1"
"66","0.714285714285714","0.659416525503482","0.854149400650948","0.765499717673631","0.79886183536936","3-1-2"
"67","0.75","0.64009595959596","0.840761904761905","0.848525252525252","0.838809595719895","3-1-3"
"68","0.764285714285714","0.662677655677656","0.832828282828283","0.842571428571429","0.836112028228885","3-1-4"
"69","0.742857142857143","0.677611832611833","0.865803921568628","0.810461760461761","0.827919974151406","3-2-1"
"70","0.742857142857143","0.632013457556936","0.835219471603911","0.834026915113872","0.833193688493045","3-2-2"
"71","0.757142857142857","0.596449153185995","0.831032206119163","0.88178719526088","0.849695090439276","3-2-3"
"72","0.778571428571429","0.704901960784314","0.860673505238723","0.853743315508021","0.852179487179487","3-2-4"
"73","0.757142857142857","0.660606060606061","0.854550724637681","0.835497835497836","0.837606662491029","3-3-1"
"74","0.75","0.704210897797854","0.883385536032595","0.778659890833804","0.825701787678681","3-3-2"
"75","0.707142857142857","0.559491341991342","0.821402691511387","0.805887445887446","0.810143781108786","3-3-3"
"76","0.792857142857143","0.702981185481186","0.8784480965259","0.854771894771895","0.864903192046049","3-3-4"
"77","0.8","0.722844751866491","0.869739130434783","0.882356170399649","0.871109314562756","3-4-1"
"78","0.8","0.732891220145225","0.881397044984002","0.848163392671402","0.863054707676182","3-4-2"
"79","0.742857142857143","0.682019104084322","0.858609022556391","0.81070487483531","0.829310526871502","3-4-3"
"80","0.771428571428571","0.648106060606061","0.842132505175983","0.872402597402597","0.855593097869199","3-4-4"
"81","0.771428571428571","0.659662933684673","0.835333333333333","0.879325867369346","0.852625692443322","3-5-1"
"82","0.771428571428571","0.647357676140285","0.83935027291549","0.887096304661522","0.856865929262289","3-5-2"
"83","0.807142857142857","0.766902764156769","0.892526824307145","0.852059496567506","0.86707791542032","3-5-3"
"84","0.771428571428572","0.666896424196195","0.851293995859213","0.851570626170168","0.850727885562126","3-5-4"
"85","0.742857142857143","0.563030303030303","0.802489177489177","0.901060606060606","0.843590187590187","3-6-1"
"86","0.742857142857143","0.666937229437229","0.851433198380567","0.829112554112554","0.831223025524824","3-6-2"
"87","0.757142857142857","0.67114618727319","0.859393939393939","0.812847930101935","0.832037897347796","3-6-3"
"88","0.764285714285714","0.603498786491922","0.837651515151515","0.85366423965051","0.842393162393162","3-6-4"
"89","0.778571428571429","0.645755693581781","0.843894736842105","0.891511387163561","0.860579710144928","3-7-1"
"90","0.728571428571429","0.599288638262322","0.828371818875251","0.81365664160401","0.820186482363664","3-7-2"
"91","0.764285714285714","0.644058815580555","0.863960317460317","0.821450964494443","0.83841951205231","3-7-3"
"92","0.671428571428571","0.56970073404856","0.812363465044849","0.754639563335216","0.779177489177489","3-7-4"
"93","0.757142857142857","0.647619047619048","0.841180124223603","0.866666666666667","0.846828938806105","3-8-1"
"94","0.735714285714286","0.637868906455863","0.837445887445887","0.825499717673631","0.829416799876244","3-8-2"
"95","0.75","0.662434057170899","0.83695652173913","0.872487161960846","0.841977918722105","3-8-3"
"96","0.742857142857143","0.620922146906802","0.848421052631579","0.823316155285465","0.831086691086691","3-8-4"
"97","0.714285714285714","0.561439393939394","0.801142974672386","0.839545454545454","0.814608586731349","4-1-1"
"98","0.785714285714286","0.657796772068511","0.84634188034188","0.878926877470356","0.858668278905765","4-1-2"
"99","0.785714285714286","0.647078392621871","0.855547713156409","0.872490118577075","0.857744269348192","4-1-3"
"100","0.685714285714286","0.604923651227999","0.829989177489177","0.739847302455998","0.780837993612257","4-1-4"
"101","0.678571428571429","0.56629917184265","0.82212215320911","0.749741200828157","0.775556496643453","4-2-1"
"102","0.757142857142857","0.636274703557312","0.831428571428571","0.872549407114624","0.848047921071177","4-2-2"
"103","0.778571428571429","0.723551822573562","0.877682546286665","0.840436978480457","0.853517002944116","4-2-3"
"104","0.764285714285714","0.691017316017316","0.864516361728638","0.826082251082251","0.839363268310637","4-2-4"
"105","0.728571428571429","0.615129908103592","0.834523809523809","0.827085213032581","0.822531731834057","4-3-1"
"106","0.728571428571429","0.617255160298638","0.827312252964427","0.82784365393061","0.824440618883885","4-3-2"
"107","0.735714285714286","0.609299830604178","0.826597026162244","0.835742518351214","0.82984126984127","4-3-3"
"108","0.7","0.568078747593622","0.810937950937951","0.797744796774545","0.801575737227911","4-3-4"
"109","0.714285714285714","0.624606625258799","0.828095238095238","0.823498964803313","0.811329212358961","4-4-1"
"110","0.757142857142857","0.698861283643892","0.876578352025922","0.810579710144927","0.837665097814547","4-4-2"
"111","0.742857142857143","0.674802313755403","0.849183344835519","0.840160183066362","0.834614255940332","4-4-3"
"112","0.735714285714286","0.578336627140975","0.81528326745718","0.85667325428195","0.833716042411695","4-4-4"
"113","0.735714285714286","0.598810382980864","0.841979949874687","0.806430289771251","0.823508631719158","4-5-1"
"114","0.721428571428571","0.590062582345191","0.818102766798419","0.825125164690382","0.820841959972395","4-5-2"
"115","0.707142857142857","0.60694099378882","0.826275362318841","0.801024844720497","0.805048190580105","4-5-3"
"116","0.721428571428571","0.618705439488048","0.830707202789583","0.791696593261811","0.810004797252941","4-5-4"
"117","0.721428571428571","0.644092682679639","0.842023254523255","0.836518698692612","0.820585284280936","4-6-1"
"118","0.75","0.668367777150386","0.841341991341991","0.846259363824581","0.838457484544441","4-6-2"
