"","accuracy","auc","precision","recall","f1","V1"
"26","0.771428571428571","0.660658761528327","0.848913043478261","0.86798418972332","0.853633125474444","4-2"
"27","0.742857142857143","0.647036745989835","0.869855072463768","0.800819523725702","0.825090279090279","4-3"
"28","0.742857142857143","0.638051948051948","0.831582909843779","0.845151515151515","0.835858075190734","4-4"
"29","0.735714285714286","0.630766516092603","0.835812792851695","0.824628270280444","0.827711366046467","4-5"
"30","0.7","0.571357180830865","0.813272311212815","0.796682615629984","0.802044134727062","4-6"
"31","0.721428571428571","0.632424242424242","0.834963768115942","0.801515151515151","0.811558254591531","4-7"
"32","0.721428571428571","0.6394316489511","0.834943977591036","0.808704567743469","0.815664988153855","4-8"
"33","0.764285714285714","0.656821475625823","0.844393939393939","0.85197628458498","0.846690872322824","5-1"
"34","0.685714285714286","0.626790768092828","0.828333333333333","0.779137091741211","0.791820195308567","5-2"
"35","0.721428571428572","0.633412384716733","0.842505860152919","0.801824769433465","0.81461101719949","5-3"
"36","0.728571428571429","0.613814009661836","0.818363636363636","0.819294685990338","0.81825730994152","5-4"
"37","0.764285714285714","0.670574063617542","0.855564801331392","0.834481460568417","0.843614693882025","5-5"
"38","0.757142857142857","0.683631161236424","0.860802005012531","0.829563909774436","0.839833789399007","5-6"
"39","0.771428571428571","0.665964144551101","0.849552042160738","0.86454733672125","0.854489076814658","5-7"
"40","0.735714285714286","0.620827752847204","0.84017316017316","0.820068204107106","0.828456995201181","5-8"
"41","0.8","0.638096788122364","0.840357864357864","0.901388381439532","0.868210967776185","6-1"
"42","0.771428571428571","0.704110080105503","0.848512585812357","0.858855080845927","0.851216278545471","6-2"
"43","0.742857142857143","0.628382623224729","0.836988710635769","0.821844611528822","0.825581411146629","6-3"
"44","0.75","0.622799431689592","0.829103846572954","0.853217910998231","0.837784612950726","6-4"
"45","0.7","0.586144338118022","0.81950330371383","0.788955342902711","0.802604592871924","6-5"
"46","0.771428571428571","0.736951048951049","0.864492753623188","0.840568764568765","0.845561230528319","6-6"
"47","0.75","0.637124505928854","0.839246376811594","0.845915678524374","0.839385262333573","6-7"
"48","0.664285714285714","0.60938674071027","0.827485380116959","0.729379542026601","0.768841289269686","6-8"
"49","0.778571428571429","0.628425559947299","0.836069013112491","0.886851119894598","0.859482762352025","7-1"
"50","0.778571428571429","0.685848595848596","0.840377622377622","0.880982905982906","0.855332099907493","7-2"
"51","0.75","0.61627303612766","0.834285714285714","0.835071324780572","0.831354728126068","7-3"
"52","0.657142857142857","0.549481658692185","0.805885167464115","0.732296650717703","0.766548665934724","7-4"
"53","0.742857142857143","0.60349025974026","0.828650434532788","0.864123376623377","0.830649860527909","7-5"
"54","0.714285714285714","0.570769339356296","0.806488801054018","0.83463391680783","0.819113889144223","7-6"
"55","0.707142857142857","0.592640692640693","0.82031746031746","0.7995670995671","0.805432404200341","7-7"
"56","0.728571428571429","0.654838545639461","0.855574534161491","0.792851694453525","0.817948717948718","7-8"
"57","0.792857142857143","0.696216108452951","0.857834061438181","0.884098883572568","0.866576387885791","8-1"
"58","0.721428571428571","0.624231601731602","0.842008281573499","0.797272727272727","0.814980003747941","8-2"
"59","0.728571428571429","0.593369284542053","0.818466403162055","0.848484600830139","0.82882086793108","8-3"
"60","0.707142857142857","0.612297575295287","0.834039215686274","0.803801499796923","0.806785915583884","8-4"
"61","0.707142857142857","0.611018950538401","0.835651361994073","0.782514091552993","0.80351011307533","8-5"
"62","0.778571428571429","0.680179252479024","0.859342251950948","0.862025171624714","0.856760187246602","8-6"
"63","0.721428571428571","0.597316207184628","0.820418219461698","0.828759398496241","0.82059437880922","8-7"
"64","0.778571428571428","0.668698945981555","0.845185770750988","0.867397891963109","0.855691609977324","8-8"
"65","0.764285714285714","0.646818181818182","0.842772720118258","0.861969696969697","0.848321457832519","9-1"
"66","0.757142857142857","0.678674948240166","0.864588744588745","0.814492753623189","0.836097547335645","9-2"
"67","0.707142857142857","0.594989367357788","0.819140664961637","0.812200956937799","0.808640248640249","9-3"
"68","0.742857142857143","0.656357808857809","0.82061191626409","0.852001332001332","0.830366939269515","9-4"
"69","0.757142857142857","0.624927536231884","0.832732600732601","0.861283643892339","0.844599565460041","9-5"
"70","0.692857142857143","0.570375031782354","0.813375350140056","0.795194508009153","0.797174932271359","9-6"
"71","0.728571428571429","0.638148325358852","0.854588528983468","0.79296331738437","0.818063725438702","9-7"
"72","0.742857142857143","0.641958717610892","0.853368421052632","0.81058410188845","0.829136709028938","9-8"
"73","0.75","0.60761227839031","0.828415158449483","0.850780112336176","0.839356159580124","10-1"
"74","0.757142857142857","0.692428686450426","0.835465838509317","0.852714515757994","0.839959729711282","10-2"
"75","0.75","0.620676593937464","0.830399425136267","0.871194457716197","0.841776244625284","10-3"
"76","0.742857142857143","0.598989307793656","0.813410293410293","0.878491436100132","0.834832944832945","10-4"
"77","0.721428571428572","0.62798309178744","0.834062362758015","0.809299516908213","0.8168082802415","10-5"
"78","0.707142857142857","0.65592484174864","0.857630008525149","0.753754445402043","0.794242362663415","10-6"
"79","0.7","0.655036586855809","0.848838383838384","0.753565237203681","0.790772794583129","10-7"
"80","0.771428571428571","0.690407020515716","0.860818460292145","0.856766421983813","0.852584657631664","10-8"
"81","0.764285714285714","0.67922514619883","0.865956754243199","0.827894736842105","0.843333333333333","11-1"
"82","0.764285714285714","0.714828845493807","0.854157726331639","0.84558842691835","0.844860402092393","11-2"
"83","0.8","0.702743741765481","0.868888567572778","0.867154150197629","0.866533285431054","11-3"
"84","0.75","0.677428700209021","0.858241832201988","0.815809781370422","0.832067932067932","11-4"
"85","0.742857142857143","0.618904490650015","0.837269046742731","0.841185604676653","0.833125819916518","11-5"
"86","0.728571428571429","0.597971014492754","0.817605135699765","0.834989648033126","0.821952043228639","11-6"
"87","0.778571428571428","0.613089507111246","0.823849781458477","0.891179014222492","0.855126324773577","11-7"
"88","0.757142857142857","0.679608036890646","0.861791831357049","0.812549407114625","0.835947576451009","11-8"
"89","0.742857142857143","0.579021739130435","0.81160637608006","0.883043478260869","0.839933420176581","12-1"
"90","0.778571428571429","0.660539028731248","0.857094757094757","0.860760597145036","0.856136752136752","12-2"
"91","0.685714285714286","0.515848209126241","0.796961930517994","0.796775783331847","0.796365534665785","12-3"
"92","0.657142857142857","0.555074345943911","0.806236275801493","0.736815358554489","0.765953942698129","12-4"
"93","0.728571428571429","0.628361565970262","0.837529921059333","0.806246941464333","0.818639630530429","12-5"
"94","0.821428571428572","0.70942513368984","0.861591269142757","0.902941176470588","0.880448402880862","12-6"
"95","0.807142857142857","0.764625199362041","0.896627834408155","0.854250398724083","0.872415078434798","12-7"
"96","0.764285714285714","0.657300489365707","0.851190476190476","0.841981931112366","0.84541110576458","12-8"
"97","0.771428571428572","0.662795818597878","0.844853378505552","0.860591637195756","0.851559820024936","13-1"
"98","0.735714285714286","0.680582506992118","0.861854636591479","0.796720569539792","0.822919715942972","13-2"
"99","0.7","0.598138998682477","0.821058410188845","0.791277997364954","0.802136648880835","13-3"
"100","0.707142857142857","0.576893939393939","0.815693581780538","0.813311688311688","0.809763239793573","13-4"
"101","0.778571428571429","0.648504329004329","0.840766421983813","0.879151515151515","0.858801167824424","13-5"
"102","0.814285714285714","0.701198945981555","0.870023091325151","0.898588368153585","0.88268700385087","13-6"
"103","0.671428571428571","0.593181818181818","0.826805516464959","0.733982683982684","0.776012098776824","13-7"
"104","0.685714285714286","0.626516798418972","0.83359477124183","0.753033596837945","0.783517066105539","13-8"
"105","0.764285714285714","0.675885563711651","0.861616161616162","0.836533032185206","0.844618219061485","14-1"
"106","0.771428571428571","0.636612116589233","0.837181079789776","0.884335344289578","0.856052894820831","14-2"
"107","0.757142857142857","0.647251552795031","0.84366930171278","0.843074534161491","0.842354840569682","14-3"
"108","0.785714285714286","0.721337285902503","0.886418219461698","0.83600790513834","0.858494351177278","14-4"
"109","0.735714285714286","0.616900056465274","0.830888888888889","0.845228684359119","0.832527373350911","14-5"
"110","0.785714285714286","0.615529670134933","0.835351170568562","0.897329181539708","0.862469411756112","14-6"
"111","0.8","0.675149162431771","0.848063241106719","0.911250705815923","0.875393719480805","14-7"
"112","0.7","0.578591478696742","0.826147463647464","0.776230576441103","0.795867467681221","14-8"
"113","0.742857142857143","0.590630999435347","0.816503496503497","0.862452475061171","0.836679483387558","15-1"
"114","0.771428571428571","0.630747412008282","0.841283643892339","0.877209109730849","0.854829078463106","15-2"
"115","0.742857142857143","0.644237060041408","0.852375939849624","0.823950310559006","0.832680463168268","15-3"
"116","0.792857142857143","0.666561264822134","0.851739130434783","0.889789196310936","0.869171740206097","15-4"
"117","0.764285714285714","0.671832298136646","0.86807729468599","0.823664596273292","0.843193677570317","15-5"
"118","0.75","0.73426664341626","0.882608695652174","0.790957529256762","0.827804414018624","15-6"
"119","0.714285714285714","0.620905549446739","0.835629117259552","0.804192051274431","0.811671463919608","15-7"
"120","0.7","0.57854935428162","0.816915588785962","0.7874161688807","0.799277785274816","15-8"
