"","accuracy","auc","precision","recall","f1","V1"
"56","0.735714285714286","0.6730078820239","0.855730545459984","0.789190367222404","0.817287733809473","7-8"
"57","0.742857142857143","0.63331206804891","0.840871269081796","0.827735247208931","0.831033078419838","8-1"
"58","0.707142857142857","0.624891774891775","0.830766309713678","0.789069264069264","0.805419134286677","8-2"
"59","0.657142857142857","0.532282237213587","0.796530522617479","0.754088283950984","0.770939083303877","8-3"
"60","0.735714285714286","0.631868942778554","0.843846153846154","0.820722012541234","0.827731216499153","8-4"
"61","0.742857142857143","0.675229691488273","0.859693318975187","0.809824462341625","0.828230748018412","8-5"
"62","0.742857142857143","0.632483473175693","0.829007224659398","0.855522501906941","0.836965932618106","8-6"
"63","0.728571428571428","0.616948621553885","0.831428571428571","0.817230576441103","0.8227541281624","8-7"
"64","0.764285714285714","0.656851119894598","0.840151515151515","0.860368906455863","0.848521803399852","8-8"
"65","0.721428571428572","0.622243083003952","0.836763236763237","0.796152832674572","0.810142981729105","9-1"
"66","0.764285714285714","0.620579710144928","0.831363636363636","0.881159420289855","0.852336383574481","9-2"
"67","0.771428571428571","0.653827751196172","0.84203557312253","0.874322169059011","0.854757250389202","9-3"
"68","0.764285714285714","0.693649683649684","0.841025641025641","0.858727938727939","0.842441598909392","9-4"
"69","0.757142857142857","0.670393374741201","0.857968637007539","0.826501035196687","0.840552699908048","9-5"
"70","0.657142857142857","0.591693999491482","0.817849329205366","0.742276887871854","0.767804666500072","9-6"
"71","0.757142857142857","0.696779638490165","0.880714285714286","0.799114832535885","0.832426556991775","9-7"
"72","0.735714285714286","0.59177426438296","0.823876606485302","0.830215195432587","0.826191095244974","9-8"
"73","0.807142857142857","0.708563899868248","0.872272727272727","0.883794466403162","0.876499070323668","10-1"
"74","0.778571428571429","0.71598171152519","0.851515151515152","0.861249137336094","0.852796697626419","10-2"
"75","0.771428571428571","0.682083665127143","0.863729365263892","0.858770504857461","0.851925232390349","10-3"
"76","0.735714285714286","0.595203405290362","0.810994969942338","0.870919631093544","0.828918523931312","10-4"
"77","0.707142857142857","0.610061484409311","0.828500348756103","0.793456302151954","0.805341614906832","10-5"
"78","0.771428571428572","0.702031874812195","0.872619047619048","0.834857400418041","0.848559115303301","10-6"
"79","0.721428571428571","0.644659771959543","0.840411635148477","0.800271924871467","0.814894325384103","10-7"
"80","0.7","0.634481931112366","0.84259892154629","0.763487671748541","0.798095238095238","10-8"
"81","0.692857142857143","0.629114035087719","0.844523809523809","0.749894736842105","0.788758132469692","11-1"
"82","0.8","0.721890624294716","0.847002635046113","0.906465231273415","0.871607388591581","11-2"
"83","0.8","0.698577075098814","0.870536557264246","0.868820816864295","0.867993489719895","11-3"
"84","0.728571428571429","0.648101545035183","0.844709109730849","0.80937769324497","0.819408158552725","11-4"
"85","0.764285714285714","0.611719976528161","0.835063492063492","0.858634758251127","0.84550505050505","11-5"
"86","0.742857142857143","0.604483342744212","0.82069696969697","0.852776209297948","0.835248498271754","11-6"
"87","0.771428571428571","0.682050775311645","0.850247694334651","0.850768217289956","0.842754063257891","11-7"
"88","0.778571428571429","0.712865612648221","0.87336389101095","0.832397891963109","0.850805520370738","11-8"
"89","0.792857142857143","0.681521739130435","0.853040775649471","0.89304347826087","0.866850079037098","12-1"
"90","0.75","0.60472558207112","0.824164836773532","0.863419418110494","0.840518445945559","12-2"
"91","0.7","0.546770566072626","0.805680985680986","0.807509386113505","0.804645338401436","12-3"
"92","0.728571428571428","0.60931112365895","0.825891653103929","0.82909843779409","0.822769045357518","12-4"
"93","0.728571428571428","0.644332768680595","0.844402673350042","0.797713156408809","0.81786122025354","12-5"
"94","0.792857142857143","0.67954991087344","0.848892773892774","0.886372549019608","0.86446365914787","12-6"
"95","0.778571428571429","0.680241892610314","0.854787000439174","0.863261562998405","0.855390070921986","12-7"
"96","0.807142857142857","0.717270374552983","0.871969696969697","0.877159796725014","0.873528600596357","12-8"
"97","0.764285714285714","0.641790236460717","0.836677795888322","0.860247139588101","0.846435894932135","13-1"
"98","0.792857142857143","0.693128782100178","0.844053140096618","0.884035341978134","0.860402749253813","13-2"
"99","0.714285714285714","0.610154808959157","0.827912997249382","0.79697628458498","0.809755008310179","13-3"
"100","0.742857142857143","0.620941558441558","0.834578392621871","0.839502164502165","0.834166247189503","13-4"
"101","0.735714285714286","0.621435064935065","0.83435367073811","0.825012987012987","0.828194402496728","13-5"
"102","0.8","0.673276868059477","0.854581939799331","0.899887069452287","0.874912870497808","13-6"
"103","0.75","0.675054112554113","0.866261353026059","0.807251082251082","0.83250235144972","13-7"
"104","0.685714285714286","0.628112648221344","0.824053740489331","0.766225296442688","0.785035254600472","13-8"
"105","0.75","0.657054394880482","0.850787376874333","0.827442123094297","0.836584154485459","14-1"
