"","accuracy","auc","precision","recall","f1","V1"
"1","0.821428571428572","0.743688594014681","0.887878787878788","0.891900997553172","0.885992612012332","1"
"2","0.785714285714286","0.708767174854131","0.871161701044054","0.853724825898739","0.858051948051948","2"
"3","0.778571428571429","0.7103740824393","0.881149263533164","0.824795783926219","0.850296072322688","3"
"4","0.7","0.610587557497168","0.840208441742969","0.778397337216559","0.800930481883403","4"
"5","0.685714285714286","0.571690821256039","0.811690821256039","0.783381642512077","0.791738037911115","5"
"6","0.735714285714286","0.619632414369256","0.833333333333333","0.828947368421053","0.829113324384725","6"
"7","0.678571428571429","0.574032095355625","0.840357131688401","0.731830424477483","0.777698477469644","7"
"8","0.778571428571429","0.729378434939076","0.881014129526715","0.82764575876704","0.851945325989827","8"
"9","0.685714285714286","0.574552735593926","0.8066139657444","0.779105471187851","0.789511541437373","9"
"10","0.678571428571429","0.533612440191388","0.791040843214756","0.783891547049442","0.787215222959904","10"
"11","0.735714285714286","0.641720779220779","0.848007384772091","0.807251082251082","0.824002034070684","11"
"12","0.692857142857143","0.624404761904762","0.837619047619048","0.759523809523809","0.787886557886558","12"
"13","0.742857142857143","0.663874458874459","0.865693779904306","0.800367965367965","0.829726242749498","13"
"14","0.714285714285714","0.647297922011881","0.850484164957849","0.772373621801539","0.805603932311399","14"
"15","0.707142857142857","0.646650410992516","0.850160427807487","0.751634155318366","0.793618618618619","15"
