"","accuracy","auc","precision","sensitivity","specificity","f1","V1"
"1","0.8","0.69381517033691","0.862833047958906","0.889535102578581","0.498095238095238","0.87354609929078","1-1"
"2","0.764285714285714","0.609453601953602","0.842562166285278","0.851050061050061","0.367857142857143","0.844683546898816","1-2"
"3","0.807142857142857","0.708066252587992","0.867614035087719","0.888513457556936","0.527619047619048","0.875580028080584","1-3"
"4","0.792857142857143","0.623809523809524","0.838612836438923","0.904761904761905","0.342857142857143","0.8700645266683","1-4"
"5","0.75","0.626750208855472","0.827056277056277","0.878897243107769","0.374603174603175","0.84360571487306","1-5"
"6","0.785714285714286","0.697503293807642","0.87048027182581","0.85167325428195","0.543333333333333","0.858175187288669","1-6"
"7","0.785714285714286","0.670036520814553","0.85829445154388","0.868961930517995","0.471111111111111","0.860220515638472","1-7"
"8","0.778571428571429","0.700570811085685","0.859703081232493","0.85003051106026","0.551111111111111","0.851072426391575","1-8"
"9","0.742857142857143","0.693632850241546","0.875243114373549","0.790599033816425","0.596666666666667","0.823473885252396","1-9"
"10","0.764285714285714","0.65867730095991","0.841622749231445","0.849973649538867","0.467380952380952","0.844411146464801","1-10"
"11","0.771428571428571","0.610993788819876","0.8251966873706","0.896273291925466","0.325714285714286","0.855691577811755","1-11"
"12","0.735714285714286","0.654603969638295","0.849446142093201","0.795874605943256","0.513333333333333","0.818738765992311","1-12"
"13","0.714285714285714","0.535849676893155","0.801923076923077","0.830746972833929","0.240952380952381","0.815252134424356","1-13"
"14","0.792857142857143","0.713498964803313","0.871423994769533","0.861283643892339","0.565714285714286","0.864013831696758","1-14"
"15","0.785714285714286","0.672579051383399","0.863759398496241","0.860158102766798","0.485","0.859095572606633","1-15"
"16","0.735714285714286","0.568714285714286","0.802333333333333","0.895761904761905","0.241666666666667","0.839431865140865","2-1"
"17","0.742857142857143","0.685014586862413","0.869274725274725","0.784076792772445","0.585952380952381","0.81259216707145","2-2"
"18","0.728571428571429","0.60773088023088","0.820835686053077","0.83546176046176","0.38","0.825717867529282","2-3"
"19","0.735714285714286","0.62231658692185","0.844313617015192","0.8196331738437","0.425","0.826100008956026","2-4"
"20","0.764285714285714","0.714192076039902","0.888053467000835","0.7986222473179","0.629761904761905","0.8404662004662","2-5"
"21","0.764285714285714","0.62441032539498","0.852401913875598","0.84869078066009","0.40012987012987","0.848507824594781","2-6"
"22","0.785714285714286","0.695082251082251","0.87527900779617","0.844926406926407","0.545238095238095","0.859215009796405","2-7"
"23","0.75","0.657784679089027","0.854666111920116","0.814855072463768","0.500714285714286","0.834089257913856","2-8"
"24","0.75","0.655541571319603","0.853286278938453","0.831083142639207","0.48","0.838577364664321","2-9"
"25","0.778571428571428","0.689037745879851","0.850120082815735","0.872519936204147","0.505555555555556","0.857052154195011","2-10"
"26","0.7","0.552097684923772","0.802761904761905","0.815623941276115","0.288571428571429","0.807674400989279","2-11"
"27","0.742857142857143","0.663051948051948","0.854302653867871","0.827056277056277","0.499047619047619","0.828954024698706","2-12"
"28","0.692857142857143","0.590839450404668","0.823246885329265","0.780726519856955","0.400952380952381","0.798002322880372","2-13"
"29","0.785714285714286","0.744185273790537","0.881854636591479","0.832814992025518","0.655555555555556","0.855163960758148","2-14"
"30","0.821428571428571","0.76231884057971","0.911765550239235","0.861304347826087","0.663333333333333","0.877674740718219","2-15"
"31","0.742857142857143","0.620942028985507","0.836024844720497","0.835217391304348","0.406666666666667","0.835257096352561","3-1"
"32","0.721428571428572","0.54495652173913","0.79625641025641","0.876579710144928","0.213333333333333","0.826468199682974","3-2"
"33","0.707142857142857","0.596264351590439","0.819892715979673","0.795623941276115","0.396904761904762","0.80728088336784","3-3"
"34","0.785714285714286","0.636840487252387","0.833640316205533","0.909236530060329","0.364444444444444","0.867864818396733","3-4"
"35","0.764285714285714","0.671569264069264","0.855243616287095","0.845519480519481","0.497619047619048","0.846482725037896","3-5"
"36","0.721428571428571","0.655676328502415","0.859099821746881","0.791352657004831","0.52","0.813463616623744","3-6"
"37","0.792857142857143","0.670371980676328","0.85070674939096","0.87407729468599","0.466666666666667","0.861941486038681","3-7"
"38","0.721428571428571","0.647085326953748","0.84296066252588","0.802503987240829","0.491666666666667","0.815180758826744","3-8"
"39","0.764285714285714","0.627293373420376","0.843465608465608","0.849189921443926","0.405396825396825","0.844506139531899","3-9"
"40","0.75","0.692233895014215","0.858302277432712","0.817324932885574","0.567142857142857","0.834196760572257","3-10"
"41","0.714285714285714","0.642365424430642","0.848413125738472","0.786159420289855","0.498571428571429","0.808712425785597","3-11"
"42","0.7","0.62532562466773","0.837571200729096","0.761762360446571","0.488888888888889","0.795888505619228","3-12"
"43","0.714285714285714","0.600862573099415","0.833635531135531","0.798947368421053","0.402777777777778","0.807878787878788","3-13"
"44","0.728571428571429","0.65280518616903","0.828063241106719","0.841165927893617","0.464444444444444","0.825699546452216","3-14"
"45","0.778571428571429","0.636262626262626","0.840890269151139","0.883477633477634","0.389047619047619","0.860632346377027","3-15"
"46","0.778571428571429","0.654603896103896","0.857827184892402","0.850874458874459","0.458333333333333","0.85007286867752","4-1"
"47","0.771428571428571","0.65201355661882","0.839525691699605","0.870693779904306","0.433333333333333","0.854012884422848","4-2"
"48","0.721428571428571","0.601655844155844","0.828717610891524","0.805692640692641","0.397619047619048","0.816217248671342","4-3"
"49","0.714285714285714","0.57672790672333","0.826298701298702","0.797265337256184","0.356190476190476","0.810833919396452","4-4"
"50","0.685714285714286","0.532670807453416","0.79139393939394","0.807484472049689","0.257857142857143","0.796719797853761","4-5"
"51","0.735714285714286","0.628373461651494","0.832371541501976","0.824048510604575","0.432698412698413","0.827039842339199","4-6"
"52","0.785714285714286","0.683271947985907","0.855108225108225","0.871940721368639","0.494603174603175","0.861342569684975","4-7"
"53","0.7","0.588456937799043","0.808793525315264","0.793580542264753","0.383333333333333","0.800522175745638","4-8"
"54","0.728571428571429","0.649200451722191","0.835894736842105","0.806019951063429","0.492380952380952","0.817942456884523","4-9"
"55","0.792857142857143","0.701477146042363","0.875048887039734","0.864492753623188","0.538461538461539","0.865517579890981","4-10"
"56","0.728571428571429","0.629274891774892","0.839382151029748","0.807359307359307","0.451190476190476","0.821414141414142","4-11"
"57","0.757142857142857","0.638961038961039","0.841111111111111","0.854112554112554","0.423809523809524","0.843643892339544","4-12"
"58","0.742857142857143","0.703201632127463","0.857727272727273","0.798264736116398","0.608138528138528","0.822272135120109","4-13"
"59","0.75","0.627549877658573","0.833497459062676","0.855814041031432","0.399285714285714","0.841794691097017","4-14"
"60","0.764285714285714","0.688994987468672","0.862142857142857","0.837513784461153","0.540476190476191","0.845924462011419","4-15"
"61","0.75","0.632194616977226","0.84395337995338","0.840817805383023","0.423571428571429","0.835472868217054","5-1"
"62","0.692857142857143","0.623049932523617","0.816666666666667","0.779433198380567","0.466666666666667","0.794820965230929","5-2"
"63","0.707142857142857","0.590906779465132","0.814155844155844","0.804035781152486","0.377777777777778","0.807318709109902","5-3"
"64","0.728571428571429","0.639468599033816","0.830860411899313","0.838937198067633","0.44","0.82640928261908","5-4"
"65","0.785714285714286","0.651506683375104","0.85091706539075","0.882378446115288","0.420634920634921","0.863837956468618","5-5"
"66","0.7","0.579118117602772","0.818894830659536","0.809405066374376","0.348831168831169","0.804593838456079","5-6"
"67","0.678571428571429","0.556390118907281","0.805160628844839","0.77008182511615","0.342698412698413","0.786371406371406","5-7"
"68","0.707142857142857","0.569637529137529","0.834445203918888","0.797608391608392","0.341666666666667","0.808311074268521","5-8"
"69","0.7","0.616428571428571","0.82778947368421","0.779285714285714","0.453571428571429","0.799536730501736","5-9"
"70","0.728571428571429","0.598823640127988","0.823489142436511","0.825266327875024","0.372380952380952","0.822348321442398","5-10"
"71","0.757142857142857","0.661863636363636","0.861111111111111","0.823727272727273","0.5","0.831340644365855","5-11"
"72","0.714285714285714","0.612836438923395","0.827370600414079","0.797101449275362","0.428571428571429","0.811363793834385","5-12"
"73","0.735714285714286","0.645361006270617","0.847121212121212","0.80643629825552","0.484285714285714","0.823814146715451","5-13"
"74","0.728571428571429","0.620494949494949","0.834126984126984","0.807656565656566","0.433333333333333","0.818161244676598","5-14"
"75","0.721428571428571","0.637617635987201","0.849717341482047","0.782616224355355","0.492619047619048","0.812622229979008","5-15"
"76","0.7","0.659604743083004","0.860952380952381","0.732542819499341","0.586666666666667","0.780972932973171","6-1"
"77","0.757142857142857","0.663394916804528","0.857378446115288","0.824726341545563","0.502063492063492","0.839116165686136","6-2"
"78","0.728571428571429","0.617102076667294","0.831103896103896","0.817061296191731","0.417142857142857","0.8213537968292","6-3"
"79","0.721428571428571","0.599762375305854","0.819881878609567","0.812143798230755","0.387380952380952","0.815435535101248","6-4"
"80","0.7","0.594588744588745","0.826537935748462","0.789177489177489","0.4","0.805259515174433","6-5"
"81","0.721428571428571","0.633719402260592","0.840612400566634","0.805057852140232","0.462380952380952","0.816359609382865","6-6"
"82","0.742857142857143","0.68215634606939","0.86155866444768","0.810979358805446","0.553333333333333","0.827883420926899","6-7"
"83","0.728571428571429","0.63853143233578","0.84091647597254","0.793015245623941","0.484047619047619","0.813552971576227","6-8"
"84","0.7","0.570954106280193","0.801402220967438","0.813336783988958","0.328571428571429","0.805024154589372","6-9"
"85","0.728571428571429","0.643555900621118","0.841727505231342","0.807111801242236","0.48","0.820418865898085","6-10"
"86","0.707142857142857","0.64162996423866","0.854342377683339","0.761831357048748","0.521428571428571","0.800870875516366","6-11"
"87","0.778571428571428","0.625558824597726","0.841792172739541","0.877149395227198","0.373968253968254","0.858309095631807","6-12"
"88","0.692857142857143","0.551494708994709","0.821107843137255","0.763703703703704","0.339285714285714","0.78775253951475","6-13"
"89","0.714285714285714","0.622015381008516","0.838092691622103","0.777205365191635","0.466825396825397","0.806031746031746","6-14"
