"","accuracy","auc","precision","recall","specificity","f1","V1"
"1804","0.75","0.612084608755089","0.831754385964912","0.853693027033988","0.37047619047619","0.840328703457329","9-1-4"
"1805","0.764285714285714","0.650230566534914","0.845454545454545","0.853794466403162","0.446666666666667","0.848857611105755","9-1-5"
"1806","0.721428571428572","0.634570393374741","0.827445887445887","0.843426501035197","0.425714285714286","0.823520923520923","9-1-6"
"1807","0.757142857142857","0.644102466310704","0.842363636363636","0.840427154843631","0.447777777777778","0.838965868501045","9-1-7"
"1808","0.75","0.644901474701246","0.844351590438547","0.835358504958047","0.454444444444444","0.838225521385649","9-1-8"
"1809","0.7","0.611215415019763","0.826888888888889","0.777430830039526","0.445","0.798546217101388","9-1-9"
"1810","0.721428571428572","0.622607633911982","0.832424242424242","0.813786696395392","0.431428571428571","0.81820037731059","9-1-10"
"1811","0.821428571428571","0.648678085199824","0.850100508187465","0.936721249764728","0.360634920634921","0.890250640832036","9-1-11"
"1812","0.778571428571428","0.588985507246377","0.822307692307692","0.916542443064182","0.261428571428571","0.865050722426065","9-1-12"
"1813","0.771428571428571","0.658680124223602","0.850031244118201","0.863074534161491","0.454285714285714","0.854948240165631","9-1-13"
"1814","0.757142857142857","0.659404761904762","0.843806135893093","0.858095238095238","0.460714285714286","0.84580220812779","9-1-14"
"1815","0.771428571428571","0.672305665349144","0.85487012987013","0.856277997364954","0.488333333333333","0.853102895088148","9-1-15"
"1816","0.778571428571429","0.681915584415584","0.860363259928477","0.853116883116883","0.510714285714286","0.856322855888073","9-2-1"
"1817","0.735714285714286","0.634543417366947","0.836992352676563","0.831424497071556","0.437662337662338","0.825761567038163","9-2-2"
"1818","0.785714285714286","0.628032356659359","0.824070538157495","0.916064713318718","0.34","0.86568660336953","9-2-3"
"1819","0.785714285714286","0.653370600414079","0.831393939393939","0.907693581780538","0.399047619047619","0.865939393939394","9-2-4"
"1820","0.764285714285714","0.653171466214944","0.855225365786006","0.844438170525127","0.461904761904762","0.848585244542691","9-2-5"
"1821","0.735714285714286","0.611816299642387","0.830945479641132","0.836965932618106","0.386666666666667","0.830466171088901","9-2-6"
"1822","0.685714285714286","0.574197097020626","0.813904259991217","0.789086834733894","0.359307359307359","0.792596086084458","9-2-7"
"1823","0.757142857142857","0.69611801242236","0.870822510822511","0.808664596273292","0.583571428571429","0.836953976256302","9-2-8"
"1824","0.721428571428571","0.634616977225673","0.836021648323708","0.810662525879917","0.458571428571429","0.816516010069489","9-2-9"
"1825","0.785714285714286","0.644894598155468","0.835465201465201","0.894789196310935","0.395","0.86360703077287","9-2-10"
"1826","0.742857142857143","0.616063899868248","0.828819163292848","0.853794466403162","0.378333333333333","0.836754017025417","9-2-11"
"1827","0.742857142857143","0.628246753246753","0.831410628019324","0.844588744588745","0.411904761904762","0.832771992092031","9-2-12"
