"","accuracy","auc","precision","recall","specificity","f1","V1"
"1654","0.728571428571429","0.656586987891336","0.845254044201413","0.800793023401719","0.512380952380952","0.818977978543196","8-6-4"
"1655","0.757142857142857","0.641916259433422","0.833154810102178","0.846372201406526","0.437460317460317","0.83794466403162","8-6-5"
"1656","0.757142857142857","0.650775489448258","0.843770630589853","0.845995423340961","0.455555555555556","0.840862629793835","8-6-6"
"1657","0.764285714285714","0.643547901373988","0.839920948616601","0.863286278938453","0.423809523809524","0.850620490620491","8-6-7"
"1658","0.692857142857143","0.531718614718615","0.798095238095238","0.808675324675325","0.254761904761905","0.800609843841269","8-6-8"
"1659","0.757142857142857","0.661223414266892","0.850952380952381","0.835780161867118","0.486666666666667","0.841940104390473","8-6-9"
"1660","0.764285714285714","0.634000508517671","0.836363636363636","0.861016890051215","0.406984126984127","0.847546517712631","8-6-10"
"1661","0.778571428571429","0.657440711462451","0.848183898481381","0.869881422924901","0.445","0.858136146924306","8-6-11"
"1662","0.728571428571429","0.559632505175984","0.801931677018634","0.861407867494824","0.257857142857143","0.829513412743226","8-6-12"
"1663","0.707142857142857","0.5476824376996","0.807284020327499","0.816555351589677","0.278809523809524","0.810361757105943","8-6-13"
"1664","0.778571428571428","0.646580086580087","0.850375939849624","0.874112554112554","0.419047619047619","0.859962839093274","8-6-14"
"1665","0.7","0.594278656126482","0.819251336898396","0.791890645586298","0.396666666666667","0.800804255247522","8-6-15"
"1666","0.764285714285714","0.660297106402369","0.852292152292152","0.839641831852358","0.480952380952381","0.842092052417671","8-7-1"
"1667","0.728571428571428","0.654504569504569","0.821547785547786","0.85027898027898","0.458730158730159","0.826336022781205","8-7-2"
"1668","0.735714285714286","0.596504799548278","0.81532634032634","0.853961980048937","0.339047619047619","0.831733791239417","8-7-3"
"1669","0.75","0.614418382913806","0.816760210803689","0.882170099160946","0.346666666666667","0.843833424927589","8-7-4"
"1670","0.75","0.653263758870166","0.85","0.828749739962555","0.477777777777778","0.836936299292214","8-7-5"
"1671","0.735714285714286","0.577132034632035","0.815883503224464","0.850692640692641","0.303571428571429","0.832088984976523","8-7-6"
"1672","0.75","0.606518417255259","0.821616977225673","0.873354294827979","0.33968253968254","0.843576564430963","8-7-7"
"1673","0.735714285714286","0.625755693581781","0.826764539808018","0.834368530020704","0.417142857142857","0.828297637650519","8-7-8"
"1674","0.771428571428571","0.66052654693387","0.844842541135447","0.858830871645517","0.462222222222222","0.850694933167303","8-7-9"
"1675","0.742857142857143","0.624683769700932","0.838405797101449","0.835558015592341","0.413809523809524","0.834019869672044","8-7-10"
"1676","0.764285714285714","0.695047619047619","0.856170496170496","0.847238095238095","0.542857142857143","0.846197185909475","8-7-11"
"1677","0.792857142857143","0.700649350649351","0.869328756674294","0.875108225108225","0.526190476190476","0.868328135731031","8-7-12"
"1678","0.728571428571429","0.635500658761528","0.837708683473389","0.817667984189723","0.453333333333333","0.821681329683405","8-7-13"
"1679","0.735714285714286","0.57743685300207","0.823391608391608","0.846302277432712","0.308571428571429","0.831685634174501","8-7-14"
"1680","0.757142857142857","0.679267335004177","0.840292678336157","0.853375939849624","0.50515873015873","0.84301105623194","8-7-15"
"1681","0.75","0.624928229665072","0.829714975845411","0.86652312599681","0.383333333333333","0.841169291701207","8-8-1"
"1682","0.75","0.681402597402597","0.860858585858586","0.810424242424242","0.552380952380952","0.828960466034492","8-8-2"
"1683","0.778571428571428","0.65505505364201","0.843534726143422","0.882729154903068","0.427380952380952","0.860748843337316","8-8-3"
"1684","0.721428571428571","0.593000889905924","0.815788814765797","0.822112890922959","0.363888888888889","0.815430157261795","8-8-4"
"1685","0.792857142857143","0.669943534726144","0.859503105590062","0.880839450404668","0.459047619047619","0.869576835374538","8-8-5"
"1686","0.764285714285714","0.655248917748918","0.845942028985507","0.853354978354978","0.457142857142857","0.846165141262274","8-8-6"
"1687","0.714285714285714","0.598130999435347","0.821964000911369","0.806738189346885","0.389523809523809","0.813130802463462","8-8-7"
"1688","0.707142857142857","0.580260210803689","0.812229714019995","0.803853754940712","0.356666666666667","0.806257234620292","8-8-8"
"1689","0.8","0.70030303030303","0.868670076726343","0.881558441558442","0.519047619047619","0.870820399687943","8-8-9"
"1690","0.785714285714286","0.663961038961039","0.844322344322344","0.901731601731602","0.426190476190476","0.867245202120318","8-8-10"
"1691","0.7","0.536688034188034","0.802331002331002","0.821709401709402","0.251666666666667","0.805515241660636","8-8-11"
"1692","0.664285714285714","0.531804037820662","0.789928104575163","0.754214136247384","0.309393939393939","0.768095238095238","8-8-12"
"1693","0.757142857142857","0.613379917184265","0.838068887634105","0.857474120082816","0.369285714285714","0.84482499412732","8-8-13"
"1694","0.714285714285714","0.594926103136629","0.820738440303658","0.805725222146275","0.384126984126984","0.810977570087782","8-8-14"
"1695","0.771428571428571","0.674833333333333","0.842030303030303","0.876333333333333","0.473333333333333","0.852019631837261","8-8-15"
"1696","0.785714285714286","0.650732323232323","0.839008817269687","0.902417027417027","0.399047619047619","0.866217378997438","8-9-1"
"1697","0.742857142857143","0.592861168622038","0.833781228433402","0.856436622958362","0.329285714285714","0.834697849575898","8-9-2"
"1698","0.764285714285714","0.652570234113712","0.830564801331392","0.857832775919732","0.447307692307692","0.840935791370812","8-9-3"
"1699","0.707142857142857","0.590119047619048","0.815191387559809","0.79452380952381","0.385714285714286","0.803674948240166","8-9-4"
"1700","0.764285714285714","0.59116930171278","0.817942259029216","0.900671936758893","0.281666666666667","0.855191127188877","8-9-5"
"1701","0.707142857142857","0.614772727272727","0.832193860254501","0.803354978354978","0.426190476190476","0.807628550311477","8-9-6"
"1702","0.728571428571428","0.619249011857707","0.832187088274045","0.819450404667796","0.419047619047619","0.823859861069163","8-9-7"
