"","accuracy","auc","precision","sensitivity","specificity","f1","V1"
"108","0.792857142857143","0.649426877470356","0.84165034965035","0.910520421607378","0.388333333333333","0.870984126984127","8-3"
"109","0.721428571428572","0.630994259363825","0.838333333333333","0.801274233013363","0.460714285714286","0.816310990956482","8-4"
"110","0.714285714285714","0.645422077922078","0.85515873015873","0.772987012987013","0.517857142857143","0.807798468763474","8-5"
"111","0.721428571428571","0.58127550009903","0.828034188034188","0.808308575955635","0.354242424242424","0.812114583473468","8-6"
"112","0.821428571428571","0.771256038647343","0.89390175042349","0.875845410628019","0.666666666666667","0.880381867455038","8-7"
"113","0.742857142857143","0.632068329585492","0.82969696969697","0.840644595678921","0.423492063492063","0.832729309727536","8-8"
"114","0.728571428571429","0.619009975531715","0.838324175824176","0.804686617730096","0.433333333333333","0.818059920385502","8-9"
"115","0.75","0.642971014492754","0.84319638027876","0.838084886128364","0.447857142857143","0.837549244703394","8-10"
"116","0.678571428571429","0.536787439613527","0.811642475171887","0.763574879227053","0.31","0.78535894843276","8-11"
"117","0.764285714285714","0.682070393374741","0.853630162362428","0.844140786749482","0.52","0.845469553811959","8-12"
"118","0.692857142857143","0.589772727272727","0.823471177944862","0.767640692640693","0.411904761904762","0.793654516215492","8-13"
"119","0.742857142857143","0.619704845116744","0.831009797220324","0.85036207118587","0.389047619047619","0.83517160721515","8-14"
"120","0.7","0.583272727272727","0.828525592055004","0.771307359307359","0.395238095238095","0.797636148758834","8-15"
"121","0.792857142857143","0.667493886230728","0.852797202797203","0.879432216905901","0.455555555555556","0.864014637271966","9-1"
"122","0.75","0.600186086292224","0.814393939393939","0.877904640116916","0.322467532467532","0.84187565119095","9-2"
"123","0.75","0.641736842105263","0.852727272727273","0.833473684210526","0.45","0.83803287701358","9-3"
"124","0.735714285714286","0.619789196310935","0.828613480341169","0.826245059288538","0.413333333333333","0.825784960585168","9-4"
"125","0.721428571428571","0.622915019762846","0.83969696969697","0.800830039525692","0.445","0.815170771257728","9-5"
"126","0.728571428571428","0.63562265855172","0.837577639751553","0.813467539325663","0.457777777777778","0.819606732424584","9-6"
"127","0.721428571428571","0.628666666666667","0.841183261183261","0.790666666666667","0.466666666666667","0.812988781604063","9-7"
"128","0.678571428571429","0.544808959156785","0.794685990338164","0.791284584980237","0.298333333333333","0.789677037500501","9-8"
"129","0.721428571428572","0.575616883116883","0.819547602156298","0.823852813852814","0.327380952380952","0.819539421440726","9-9"
"130","0.671428571428571","0.564394409937888","0.810013175230567","0.767360248447205","0.361428571428571","0.780229680962128","9-10"
"131","0.742857142857143","0.679802186625985","0.864394783750821","0.807382151029748","0.552222222222222","0.826169091244338","9-11"
"132","0.707142857142857","0.587574121784648","0.816189202953909","0.802926021347074","0.372222222222222","0.806292596944771","9-12"
"133","0.714285714285714","0.573865424430642","0.814643327686806","0.816778467908903","0.330952380952381","0.815050419108842","9-13"
"134","0.728571428571428","0.63961038961039","0.83968253968254","0.81017316017316","0.469047619047619","0.820686240084992","9-14"
"135","0.692857142857143","0.56635046113307","0.81503811843023","0.77770092226614","0.355","0.794158034558748","9-15"
