"","accuracy","auc","precision","sensitivity","specificity","f1","V1"
"82","0.728571428571429","0.636504172156346","0.835767614028484","0.819675010979359","0.453333333333333","0.82249815225425","6-7"
"83","0.764285714285714","0.682195087521174","0.858744588744589","0.835104460756635","0.529285714285714","0.845743145743146","6-8"
"84","0.735714285714286","0.594741200828157","0.812818181818182","0.863768115942029","0.325714285714286","0.832518416871298","6-9"
"85","0.707142857142857","0.624694616977226","0.822011418533158","0.78296066252588","0.466428571428571","0.801284490749981","6-10"
"86","0.721428571428571","0.646940523244871","0.841148705096073","0.784833427442123","0.509047619047619","0.810541586073501","6-11"
"87","0.757142857142857","0.64672696233337","0.840255034820252","0.854723765936581","0.438730158730159","0.844895291204695","6-12"
"88","0.692857142857143","0.583955026455026","0.841269841269841","0.742910052910053","0.425","0.787680740312319","6-13"
"89","0.7","0.586434003321875","0.809350649350649","0.806836260612004","0.366031746031746","0.805289935320269","6-14"
"90","0.7","0.646050724637681","0.853197767145136","0.744958592132505","0.547142857142857","0.792210492210492","6-15"
"91","0.757142857142857","0.59104743083004","0.816790817877774","0.892094861660079","0.29","0.850959362356217","7-1"
"92","0.757142857142857","0.673854200719189","0.850937950937951","0.835327449057426","0.512380952380952","0.839430894308943","7-2"
"93","0.771428571428571","0.62792134336252","0.839635610766046","0.875323206205559","0.380519480519481","0.854506395859779","7-3"
"94","0.692857142857143","0.537955585604327","0.809222661396574","0.800911171208654","0.275","0.799276636819599","7-4"
"95","0.714285714285714","0.626924812030075","0.851324990798675","0.769325814536341","0.48452380952381","0.800934162282799","7-5"
"96","0.771428571428571","0.686455862977602","0.866278195488722","0.834578392621871","0.538333333333333","0.848997087211929","7-6"
"97","0.735714285714286","0.569133705475811","0.817926406926407","0.843822966507177","0.294444444444444","0.829234610917538","7-7"
"98","0.742857142857143","0.614746376811594","0.829849425936382","0.847826086956522","0.381666666666667","0.835844155844156","7-8"
"99","0.764285714285714","0.667392715979673","0.853291925465838","0.845499717673631","0.489285714285714","0.847667196302181","7-9"
"100","0.735714285714286","0.61991341991342","0.833052889139846","0.825541125541126","0.414285714285714","0.829034302182345","7-10"
"101","0.771428571428571","0.709497300944669","0.885174101261058","0.816613649508386","0.602380952380952","0.845160427807487","7-11"
"102","0.771428571428572","0.695777338603426","0.868201518288475","0.838221343873518","0.553333333333333","0.847517650040429","7-12"
"103","0.742857142857143","0.655923677771504","0.857662005513668","0.807323546019198","0.504523809523809","0.82960563463996","7-13"
"104","0.714285714285714","0.592903726708075","0.822510822510822","0.809378881987578","0.376428571428571","0.814617645542206","7-14"
"105","0.671428571428571","0.506358585858586","0.794590752242926","0.786050505050505","0.226666666666667","0.784490902051878","7-15"
